,airy10::Probabilities::Post,airy10::Probabilities::3rdStair,airy10::Probabilities::2ndStair,airy10::Probabilities::1stStair,airy10::Probabilities::Pre,airy10::FrameCount,airy10::SpaceStep,airy10::TimeStep,airy10::PointCount,airy10::RegionLength::Post,airy10::RegionLength::3rdStair,airy10::RegionLength::2ndStair,airy10::RegionLength::1stStair,airy10::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
54,0.0016475952470421248,0.0041542168967875544,0.013642231581510114,0.05211130123941103,0.9284446550352494,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
55,0.001639934610211273,0.004135695812730154,0.013581397746255431,0.052153278052364145,0.9284896937784388,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
56,0.0016341727654505932,0.004121773838734989,0.013535833931271737,0.05201408236380274,0.9286941371007399,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
57,0.0016293870482607033,0.0041100853610021556,0.013497818944678372,0.05147457849781737,0.9292881301482413,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
58,0.0016230135298387948,0.0040940943739986415,0.013445894840745477,0.0503671540114425,0.9304698432439746,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
59,0.0016176369378939138,0.004080417955662458,0.013401720798812501,0.04881765649219492,0.9320825678154361,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
60,0.001612453220741811,0.004067286021429719,0.01335930988079484,0.04929597815219183,0.9316649727248417,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
61,0.0016056705951623038,0.004050216477879971,0.013303734970464167,0.0515588084324261,0.9294815695240676,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
62,0.0015979721720772496,0.00403116200056952,0.013241135144369627,0.054215016111305275,0.9269147145716783,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
63,0.0015897434393899936,0.004011378141634993,0.013175460264282372,0.058273507824138766,0.922949910330554,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
64,0.0015806704267055146,0.0039901466923782224,0.013104395274109738,0.06398786597254554,0.9173369216342608,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
65,0.0015723402729225882,0.0039714288225462,0.013041288272090265,0.07038102917137834,0.9110339134610624,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
66,0.0015647467701005733,0.00395501184049447,0.012986140450448,0.07741054340815552,0.9040835575308016,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
67,0.0015569848482574165,0.003938221114187761,0.012931197346930087,0.08513868996615313,0.8964349067244715,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
68,0.0015495489673393718,0.003921914187197568,0.01288038135752815,0.09296958318286931,0.8886785723050655,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
69,0.0015431853334192224,0.003907675277841477,0.012839690375951394,0.100583748282051,0.8811257007307368,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
70,0.0015372514144506438,0.003893708868465615,0.012803053941046466,0.10791552046511331,0.8738504653109239,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
71,0.0015316346151395507,0.003879809919477504,0.012768110093111889,0.11439854422471793,0.8674219011475532,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
72,0.0015267568643837724,0.0038672413069916933,0.012734940613360281,0.11978913405355823,0.862081927161706,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
73,0.001521230509503276,0.003852799540539155,0.01268692426856992,0.12452602728666348,0.8574130183947242,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
74,0.001515379387345995,0.0038375320300115257,0.012619268214075325,0.1277981091251742,0.8542297112433932,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
75,0.001509268516577694,0.003821760693885556,0.012523309960947103,0.1298852248275895,0.8522604360010001,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
76,0.0015014198137200537,0.0038017695040778224,0.012381126369383117,0.1319097599640091,0.8504059243488099,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
77,0.0014931333239505578,0.0037807186393087958,0.01220867575632635,0.13389737513446562,0.8486200971459487,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
78,0.001485091788723571,0.003760142107594977,0.012040388269542908,0.13628817755886402,0.8464262002752746,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
79,0.0014767691852482952,0.0037385709553391985,0.011927820895069661,0.13939985893398538,0.8434569800303576,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
80,0.0014686268319315109,0.0037171970797273642,0.011923641393081594,0.1430807391824336,0.839809795512826,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
81,0.00146055052260906,0.003695909666688377,0.012054434556831868,0.14717884170546736,0.8356102635484034,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
82,0.0014528869802726868,0.0036758459345758916,0.012374289975395327,0.1515678096425906,0.8309291674671656,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
83,0.0014451802999583573,0.0036560634909610767,0.012883172718451179,0.15601679468286214,0.8259987888077671,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
84,0.0014379060823621066,0.0036378476009920474,0.01353274889670692,0.16018184977565023,0.8212096476442886,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
85,0.001430924395385754,0.0036207614815327916,0.014423719629019447,0.1637704247787556,0.8167541697153065,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
86,0.001423898680344957,0.003603739759340853,0.01550686400635955,0.16665559785888057,0.812809899695074,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
87,0.0014172988263610323,0.0035877206389132864,0.016595067461059536,0.1687178876109821,0.8096820254626842,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
88,0.0014105961839651832,0.003571166471916017,0.018059048295771284,0.17039524412013093,0.8065639449282165,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
89,0.00140392797851783,0.003554264123576981,0.019785060674930233,0.1719770284663566,0.8032797187566182,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
90,0.0013973210033512034,0.0035370513039485628,0.021642417070318345,0.17381310871556835,0.7996101019068134,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
91,0.0013908204752321439,0.003519677988669496,0.024059618260634213,0.1756965532333435,0.7953333300421206,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
92,0.0013841646328849164,0.0035016330471129456,0.0270763242101671,0.17741548907526836,0.7906223890345667,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
93,0.0013777466547143875,0.003484372929153171,0.03060025660445764,0.17872068556089885,0.7858169382507761,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
94,0.0013714301550595027,0.0034684540710360977,0.03478166777571977,0.17930201993394249,0.7810764280642423,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
95,0.0013652355387813303,0.003455415877808355,0.039626986325104,0.1789052687549396,0.776647093503367,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
96,0.0013590708912174729,0.0034469101624491523,0.04498623614680501,0.17759138627056417,0.7726163965289641,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
97,0.0013530438300790805,0.0034450236946111813,0.05078610413653073,0.17560530859394868,0.7688105197448304,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
98,0.0013470056831523622,0.003450334685269982,0.05691427292170268,0.17339512406984883,0.7648932626400262,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
99,0.0013407735187064309,0.003461764082086498,0.06317444628716556,0.17142082826593613,0.7606021878461056,100,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.5,0.5,NULL,0.03
