,airy00::Probabilities::Post,airy00::Probabilities::3rdStair,airy00::Probabilities::2ndStair,airy00::Probabilities::1stStair,airy00::Probabilities::Pre,airy00::FrameCount,airy00::SpaceStep,airy00::TimeStep,airy00::PointCount,airy00::RegionLength::Post,airy00::RegionLength::3rdStair,airy00::RegionLength::2ndStair,airy00::RegionLength::1stStair,airy00::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
113,4.97354880059859e-05,0.0486513225193894,0.2726864396817344,0.254941441370734,0.42367106094013623,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
114,6.780612161960575e-05,0.056907548963571086,0.27398519449104153,0.25145811626276243,0.41758133416100524,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
115,9.18975265117178e-05,0.06587837603893215,0.275114515591157,0.2474323451718138,0.4114828656715853,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
116,0.0001239221936000899,0.0755202159122839,0.2756934217406403,0.24237010803110048,0.40629233212237525,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
117,0.00016663422856660312,0.08589686238407349,0.27533086362688025,0.23698861815296446,0.401617021607515,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
118,0.0002228859942959846,0.09667657037130781,0.2750419316154645,0.2311746497817217,0.3968839622372101,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
119,0.00029732817426676136,0.10793041574143629,0.2726231775761595,0.22560833513085674,0.3935407433772806,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
120,0.00039435382094998926,0.11913470993449964,0.2702737035816907,0.2203720040767331,0.38982522858612667,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
121,0.0005214635115741449,0.13035833070593653,0.26585067292116366,0.2167320909090736,0.3865374419522521,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
122,0.0006861495497142058,0.1411130519273364,0.2615479633552899,0.21383984966150513,0.38281298550615434,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
123,0.0008988702260265859,0.15118563279559702,0.25672679619130284,0.21156110489674218,0.37962759589033124,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
124,0.0011722680596318391,0.16028911532822057,0.2523208711176522,0.20963687941808415,0.3765808660764112,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
125,0.0015214533756964922,0.16810082045698474,0.24995498012420486,0.20712855828980997,0.373294187753304,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
126,0.0019666175631914053,0.1745072509623966,0.24797730422626243,0.20410542353369235,0.3714434037144574,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
127,0.002519706914498585,0.17846859769248463,0.2485287946280756,0.20014130620612577,0.37034159455881555,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
128,0.0032198518906615546,0.18093148161871864,0.24945859705438098,0.19666549256806753,0.36972457686817134,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
129,0.004089600831958231,0.18125758106047127,0.2531792164098777,0.1937294819694327,0.3677441197282601,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
130,0.005163282038265209,0.1799914939203406,0.25628680684818295,0.19212219806382322,0.3664362191293882,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
131,0.00647067765441169,0.18037738596696307,0.25645283124092966,0.19117397679261083,0.3655251283450848,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
132,0.008065654741929749,0.18252355237250634,0.2542450320399227,0.19087732239887825,0.36428843844676306,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
133,0.009999078977939592,0.18523877517378895,0.2500265143057794,0.19148482980755355,0.3632508017349384,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
134,0.012288462636807647,0.18971521635931135,0.24367974510556184,0.19167736694650955,0.3626392089518097,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
135,0.015026048585345541,0.1932411003679489,0.23690929911357017,0.19181999016881562,0.3630035617643197,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
136,0.018210356703783914,0.1982575997987238,0.22936878432927515,0.19149759055987334,0.36266566860834376,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
137,0.021945025854300523,0.2014613624288,0.22220932748150743,0.19173270130374834,0.36265158293164373,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
138,0.026212654149971152,0.20481836753756444,0.21585295985950204,0.19113478223775113,0.3619812362152114,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
139,0.031108228036891217,0.20668519522697568,0.2107595704764734,0.18959990876560723,0.36184709749405236,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
140,0.03665787612409122,0.20762930971712915,0.20660774804386947,0.18717293408905858,0.36193213202585167,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
141,0.04283145206551795,0.20822968702832298,0.20313284381685381,0.1842898335903612,0.36151618349894404,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
142,0.04968279971019468,0.20719632780030434,0.19998506409676325,0.1823877864943097,0.36074802189842814,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
143,0.0571228170527962,0.20766852310200934,0.19591857331206544,0.18018108969153523,0.35910899684159386,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
144,0.06533048442805088,0.20688801278245258,0.19161821539795948,0.1779873100735096,0.35817597731802747,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
145,0.0739062899693539,0.20767201108174005,0.18592282605310279,0.1761421377895573,0.356356735106246,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
146,0.08299839350476419,0.2072641780420079,0.1795141766776776,0.17491867460867913,0.3553045771668712,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
147,0.09240093769814751,0.2076775276233046,0.17301694572886947,0.17251134915407113,0.3543932397956073,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
148,0.10208195426333583,0.20767215104603737,0.16728097826930283,0.16940606415134937,0.35355885226997485,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
149,0.11173230928897006,0.20686070114799873,0.1622324580624691,0.16709296604349813,0.3520815654570639,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
150,0.12113931181149551,0.20619646779794798,0.15817446768108373,0.16436388561677612,0.35012586709269655,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
151,0.13038942506171497,0.20422716688064668,0.15536052311429557,0.16133196743662942,0.34869091750671344,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
152,0.13887649108865405,0.20340704364298964,0.15276500650970512,0.15830254584409906,0.346648912914552,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
153,0.14676724183010154,0.20169293321155937,0.15052722509589472,0.15600231698517944,0.3450102828772648,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
154,0.15356724649146947,0.20192318685544433,0.1479916427761051,0.1534872924275812,0.3430306314493998,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
155,0.15937780382769973,0.20285202485673667,0.14517691255986961,0.1512530115710573,0.34134024718463674,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
156,0.16381479431304907,0.20555320554635845,0.14214384436742536,0.14904504678719943,0.33944310898596775,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
157,0.1667839407200329,0.2098393206065803,0.13920793943560597,0.1469490580492701,0.3372197411885105,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
158,0.16847281659411348,0.21513010209276454,0.13662667476800427,0.14482755158345728,0.33494285496166054,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
159,0.168792519156323,0.22226639821251207,0.13451174589442985,0.142061587344443,0.3323677493922922,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
160,0.1688562808206131,0.22808523868337563,0.13309094798371515,0.13962231956330415,0.330345212948992,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
161,0.17153699520393162,0.23137908797956427,0.13173208581913395,0.1374332781757466,0.3279185528216235,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
162,0.1742747080816459,0.23318047257005162,0.13111171858843496,0.13525439517263593,0.3261787055872317,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
163,0.17896558525197273,0.23322332676597368,0.13085387589305086,0.13293563731164432,0.3240215747773584,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
164,0.1836158631807942,0.23209411771311067,0.13084922984807965,0.13197655540348932,0.3214642338545261,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
165,0.18885778525286728,0.2304295782552465,0.13118991580206957,0.13081595755207412,0.31870676313774254,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
166,0.19442681145778395,0.22878308727287935,0.1317353534956117,0.12891991745918951,0.31613483031453543,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
167,0.1993426062899038,0.22743549260409243,0.13234679281325135,0.1269746586271561,0.31390044966559627,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
168,0.20461634047941646,0.22593199299724762,0.13287425854135748,0.12524423233255463,0.3113331756494238,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
169,0.2086470951628438,0.22484409232407765,0.13374959532624486,0.12327945319944311,0.3094797639873905,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
170,0.21361831231713596,0.22314112938441213,0.13443145884401794,0.12142978028492646,0.30737931916950767,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
171,0.2177479319167179,0.220767317085468,0.1355297925789343,0.12059092514533375,0.30536403327354605,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
172,0.2229901321383718,0.2169681126094271,0.13726403377077034,0.12000280907196156,0.3027749124094692,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
173,0.22867144389197316,0.2119693257604763,0.13967033222133163,0.11955414633903812,0.30013475178718085,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
174,0.23516975401423929,0.20567868041417037,0.14295436371524622,0.11888137686442124,0.2973158249919229,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
175,0.2426118845259888,0.19849557125861542,0.14647530517366475,0.11788453013466467,0.2945327089070663,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
176,0.24999943769001587,0.19096287926234012,0.14976718332028938,0.11702607403499321,0.29224442569236125,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
177,0.25824018388632575,0.18304258694090772,0.15278423699489174,0.11597931213623829,0.28995368004163663,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
178,0.2659403474418103,0.17539889916408719,0.15558970403988287,0.11518720463874622,0.2878838447154735,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
179,0.2738259614643697,0.16798579403536937,0.15743089848370345,0.11550733129187567,0.2852500147246818,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
180,0.28073059430825664,0.1616784692698388,0.15866616657055724,0.116121987935345,0.2828027819160023,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
181,0.2876093171539853,0.15635526625997562,0.1594813510789117,0.11617118178148166,0.2803828837256458,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
182,0.29396163239962025,0.15174290624886513,0.1601110080992304,0.1161643885545042,0.27802006469778007,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
183,0.29990598327724294,0.1475566000358851,0.16060412855083314,0.11632153593163834,0.2756117522044005,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
184,0.306283698683791,0.14332997866783578,0.1611441256216649,0.11589638737840315,0.27334580964830507,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
185,0.3127956948312733,0.13869030970786073,0.1617153226783298,0.11554749962921597,0.27125117315332015,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
186,0.3197625880587963,0.133366520699744,0.16189376438280423,0.11608696421843721,0.2688901626402182,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
187,0.32660933468595477,0.12775634715295264,0.161806956646507,0.1171359561749568,0.26669140533962893,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
188,0.33408192466526654,0.12221907256379161,0.16119752524818062,0.11812190441282114,0.26437957310994,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
189,0.34093332010589006,0.11731476629591947,0.16020404877316569,0.11921406171705638,0.2623338031079683,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
190,0.34759680004411864,0.11309755981793249,0.15882207053634714,0.11999266528302341,0.2604909043185784,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
191,0.35350463366277146,0.1097359619650603,0.15724255885404656,0.12061284547227596,0.2589040000458458,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
192,0.3587661353606118,0.1072091870385245,0.1554786782651968,0.12128136456482633,0.2572646347708406,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
193,0.363539839810379,0.10520419680350776,0.15363088179976853,0.12215104892861593,0.2554740326577288,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
194,0.36763158576095617,0.10331595068999819,0.15169770390622983,0.12387813188997676,0.2534766277528392,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
195,0.37168576594815494,0.10132501285495571,0.1496199071360749,0.12599197044813043,0.2513773436126841,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
196,0.3755425591236609,0.09924065006273959,0.14756786233792887,0.1278866834935513,0.2497622449821192,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
197,0.3796741501043077,0.09707813446485726,0.14537067882704985,0.12957832905236136,0.24829870755142378,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
198,0.3833337143850946,0.09518090947540842,0.14299093837791324,0.13146096644949265,0.24703347131209094,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
199,0.38713587847239594,0.09363660782806855,0.14030496580283175,0.13285923958909748,0.2460633083076063,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
200,0.3904414830914514,0.09267357538926921,0.13739648304561936,0.13420873984514453,0.24527971862851553,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
201,0.3928729562945327,0.09223738621784337,0.13419164719244317,0.13647187809159023,0.24422613220359043,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
202,0.3946784263175223,0.09219817179839794,0.13090196291756706,0.1390959672116462,0.24312547175486657,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
203,0.3957406155148191,0.09259799930525012,0.1277938623105557,0.14158104849298284,0.2422864743763923,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
204,0.39611671236309587,0.09331273147265377,0.12518713388175715,0.1438716684802385,0.2415117538022547,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
205,0.39577584042234953,0.09426630134286146,0.12309702167017368,0.1459120724342047,0.24094876413041075,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
206,0.39558747779388737,0.095344932775623,0.12046784310551842,0.14796709804759908,0.24063264827737219,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
207,0.3950078635079503,0.09683914989466984,0.11739582346313522,0.15037229475329467,0.24038486838094988,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
208,0.39457260992472687,0.09853940628490404,0.11416763616955014,0.15283856350152267,0.2398817841192962,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
209,0.3955586227458834,0.10010129179961363,0.11073480691839417,0.15475305765384326,0.23885222088226568,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
210,0.3967884784913281,0.10180391133011796,0.10771208141406441,0.15612548936521806,0.23757003939927154,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
211,0.3974142061062352,0.10364951515553898,0.10501112403325408,0.15722349525281648,0.23670165945215538,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
212,0.39767129209503055,0.10568515013995933,0.10252561251663415,0.1582014274506506,0.23591651779772546,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
213,0.397550735743194,0.10807730279713587,0.10070763056005838,0.15894970952045587,0.23471462137915586,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
214,0.3973077187660009,0.11107756531458764,0.09834903208758303,0.15989185905402956,0.2333738247777989,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
215,0.3970063587696693,0.11463440949729418,0.09532691331163604,0.16105185648986406,0.2319804619315363,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
216,0.39659437827611316,0.11824796205576019,0.09270742098043518,0.1619904362167387,0.23045980247095282,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
217,0.39669613472254206,0.12164360982595389,0.09006331609700657,0.1625977638279877,0.22899917552650983,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
218,0.3974969900568826,0.12482104226488473,0.08722297166252324,0.16283536091978826,0.22762363509592115,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
219,0.3979637921069371,0.12775554390065944,0.08500175828828928,0.16277830441600297,0.2265006012881113,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
220,0.39753509996000436,0.13036265607781639,0.08362668970751902,0.16275021160851297,0.2257253426461473,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
221,0.39657937501734103,0.13279693434612122,0.08205424556194396,0.16319568268578705,0.22537376238880685,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
222,0.3950271957203992,0.13522700081754954,0.08032430879127318,0.1641785388922645,0.2252429557785137,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
223,0.3926609288005167,0.13779962118854466,0.07896579682246388,0.16542995458402787,0.2251436986044469,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
224,0.3896837457346126,0.140715452413751,0.07759062268818502,0.16673437075331313,0.2252758084101383,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
225,0.3862071525900006,0.1438943185222982,0.07634721014868365,0.16785004319532246,0.2257012755436952,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
226,0.38267628084378535,0.1471448827465442,0.07544517560335522,0.16855623698717306,0.22617742381914205,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
227,0.3790573848706215,0.1504058643531635,0.07477635715010256,0.1690549705158781,0.2267054231102343,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
228,0.37499956856001565,0.1533473272437277,0.07459481731713938,0.16964859905036528,0.22740968782875198,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
229,0.37168028803748543,0.1553283512691386,0.0741978968464886,0.17036159114981506,0.22843187269707227,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
230,0.37065794462237817,0.15629885028861532,0.0732525211114318,0.17104436646923932,0.2287463175083355,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
231,0.3715574367818455,0.15666363968265548,0.07264647412770497,0.1710369052913814,0.22809554411641253,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
232,0.3731535644009216,0.15695461990401735,0.07205066183000818,0.1705931799006339,0.22724797396441895,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
233,0.37553604275245706,0.1572462045276988,0.07106705654905723,0.16974215713214752,0.2264085390386394,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
234,0.377546789497843,0.15757253020441897,0.07040657233470361,0.16873558944874595,0.22573851851428858,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
