,stark_well_00::Probabilities::BP0,stark_well_00::Probabilities::BP1,stark_well_00::Probabilities::BP2,stark_well_00::Probabilities::SL0,stark_well_00::Probabilities::B0,stark_well_00::Probabilities::SL1,stark_well_00::Probabilities::B1,stark_well_00::Probabilities::SL2,stark_well_00::Probabilities::EP0,stark_well_00::Probabilities::EP1,stark_well_00::Probabilities::EP2,stark_well_00::FrameCount,stark_well_00::SpaceStep,stark_well_00::TimeStep,stark_well_00::PointCount,stark_well_00::RegionLength::BP0,stark_well_00::RegionLength::BP1,stark_well_00::RegionLength::BP2,stark_well_00::RegionLength::SL0,stark_well_00::RegionLength::B0,stark_well_00::RegionLength::SL1,stark_well_00::RegionLength::B1,stark_well_00::RegionLength::SL2,stark_well_00::RegionLength::EP0,stark_well_00::RegionLength::EP1,stark_well_00::RegionLength::EP2,packetStartX,packetStartY,initialWaveNumber,standardDeviation
60,0.19166384115949658,0.49926795585553907,0.27766156636784256,0.030687271170596844,0.0007165442812040732,2.81889606384036e-06,2.2689865004155025e-09,2.7054039616472156e-13,6.8651684879110304e-18,2.324162827843991e-23,1.799600820223718e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
61,0.19112474391495454,0.49914753045098764,0.27818859243737165,0.03081508816734326,0.0007211981865779114,2.844547228004253e-06,2.295262757682282e-09,2.7443982226228394e-13,6.982562801136091e-18,2.370643439607641e-23,1.8408440030589734e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
62,0.19058684129130682,0.4990253922582489,0.2787156664851528,0.030943346292195317,0.0007258809187992185,2.870432169974353e-06,2.321848790730987e-09,2.7839691817354775e-13,7.102030881215654e-18,2.4180863766513615e-23,1.883067847595946e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
63,0.1900498901152142,0.4989016929226889,0.2792428692641609,0.03107205586172151,0.0007305929331492,2.8965540334412105e-06,2.3487491425008984e-09,2.824126023789944e-13,7.223615682508705e-18,2.466512881868139e-23,1.926297022424372e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
64,0.18951376872549525,0.49877650831496323,0.27977024039730947,0.031201222806038872,0.000735334464960001,2.9229149791216837e-06,2.3759676676257424e-09,2.8648769947197307e-13,7.347361379185574e-18,2.515944326792847e-23,1.970556560954571e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
65,0.18897820557118614,0.4986500056264266,0.2802978720217063,0.031330859044331215,0.0007401058150782548,2.949517472710156e-06,2.4035085835177928e-09,2.9062308918828067e-13,7.473314804691996e-18,2.5664030457613238e-23,2.0158724903305934e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
66,0.18844348552600923,0.49852200915879674,0.2808256646177496,0.03146095509805234,0.0007449068054734173,2.9763622489922494e-06,2.4313747605907684e-09,2.94819521673754e-13,7.601516126857011e-18,2.6179101125584656e-23,2.0622700902632716e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
67,0.18791029139678952,0.4983920996565997,0.2813533802955298,0.03159148575286215,0.0007497369892188718,3.003449132533442e-06,2.459568281717418e-09,2.9907770711997046e-13,7.731994491490707e-18,2.670485696334541e-23,2.1097741893629497e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
68,0.18737849532905307,0.4982603576168472,0.2818810601719532,0.03172245685650997,0.0007545967558977743,3.0307813417259435e-06,2.488093857306159e-09,3.033987734033901e-13,7.864771235412315e-18,2.7241529862629894e-23,2.1584122999431142e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
69,0.1868477097447742,0.49812702540050274,0.2824088330478879,0.03185388417489071,0.0007594867516190609,3.0583630611819104e-06,2.516956759226908e-09,3.077840940314993e-13,7.999845683514106e-18,2.7789365677975527e-23,2.2082133722691702e-29,200,0.002,1e-06,500,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.09090909090909091,0.13636363636363635,0.5,NULL,0.06818181818181818
