,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,constantStairwellLengthRatios,constantStairwellPotentialRatios,length,backend
59,9.436916962500839e-05,0.9860567561340614,0.013848874696313756,1.0000000000000002,59,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
60,0.0001068753030515485,0.9849422022213112,0.0149509224756372,1.0,60,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
61,0.00012091922145145257,0.9837527942927417,0.016126286485806725,0.9999999999999998,61,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
62,0.00013667329380127985,0.9824847604159741,0.01737856629022439,0.9999999999999998,62,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
63,0.00015432706549799678,0.9811342323936754,0.018711440540826626,1.0,63,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
64,0.00017408862661842653,0.9796972602050049,0.02012865116837673,1.0,64,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
65,0.00019618610329104162,0.9781698211195562,0.021633992777152878,1.0,65,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
66,0.00022086933684238445,0.9765478184252984,0.023231312237859025,0.9999999999999998,66,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
67,0.00024841164166729295,0.9748270843872444,0.024924503971088436,1.0000000000000002,67,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
68,0.0002791114750315444,0.9730034028505948,0.02671748567437383,1.0000000000000002,68,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 0, 1, 0, 0]",8,numpy
