,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,constantStairwellLengthRatios,constantStairwellPotentialRatios,length,backend
43,1.2800435958218498e-05,0.9962075139262123,0.00377968563782935,0.9999999999999999,43,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
44,1.5235417980098913e-05,0.9958462947635077,0.004138469818511927,0.9999999999999998,44,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
45,1.8032213196074082e-05,0.9954547581818531,0.004527209604950944,1.0000000000000002,45,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
46,2.1246096458639707e-05,0.9950307770543946,0.00494797684914668,0.9999999999999999,46,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
47,2.493827765270875e-05,0.9945721119560255,0.005402949766321706,0.9999999999999999,47,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
48,2.9176569333577102e-05,0.9940764120220075,0.005894411408658821,0.9999999999999999,48,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
49,3.402918483670654e-05,0.9935412168093799,0.006424754005783124,0.9999999999999998,49,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
50,3.956632937781394e-05,0.9929639529663121,0.006996480704310022,1.0,50,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
51,4.586522724177765e-05,0.9923419356708868,0.00761219910187135,0.9999999999999999,51,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
52,5.3000004361111374e-05,0.9916723758812239,0.008274624114414986,1.0,52,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
53,6.108085767824354e-05,0.99095233906534,0.008986580076981528,0.9999999999999998,53,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
54,7.018767337498759e-05,0.990178817063055,0.009750995263570159,1.0000000000000002,54,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
55,8.049689367203203e-05,0.9893486068037755,0.0105708963025524,0.9999999999999999,55,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
56,9.207850272368792e-05,0.9884585105207405,0.011449410976535769,1.0,56,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
57,0.00010519183381680307,0.9875050446681152,0.012389763498067913,0.9999999999999999,57,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
58,0.00011991180373362825,0.986484819362603,0.01339526883366356,1.0000000000000002,58,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
59,0.00013647452362946879,0.9853941927006257,0.014469332775744968,1.0,59,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
60,0.00015504814151016488,0.9842294926659259,0.015615459192564343,1.0000000000000004,60,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
61,0.00017585312701572583,0.9829869161369469,0.016837230736037545,1.0000000000000002,61,0.05,0.0006250000000000001,1.0,160,0.45,0.1,200,0.8,0.5,0.5,47.12388980384689,"[0.25, 0.1, 0.1, 0.1, 0.44999999999999996]","[0, 1, 0.6666666666666666, 0.3333333333333333, 0]",8,numpy
