,momentum_space00::Probabilities::Post,momentum_space00::Probabilities::3rdStair,momentum_space00::Probabilities::2ndStair,momentum_space00::Probabilities::1stStair,momentum_space00::Probabilities::Pre,momentum_space00::FrameCount,momentum_space00::SpaceStep,momentum_space00::TimeStep,momentum_space00::PointCount,momentum_space00::RegionLength::Post,momentum_space00::RegionLength::3rdStair,momentum_space00::RegionLength::2ndStair,momentum_space00::RegionLength::1stStair,momentum_space00::RegionLength::Pre,packetStartX,packetStartY,initialWaveNumber,standardDeviation
170,0.24093502609706327,0.21578695151976032,0.2087922177643314,0.1720754677058118,0.16241033691303325,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
171,0.2456320944902395,0.21511550405263719,0.2072149211443194,0.17058207484984575,0.16145540546295825,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
172,0.2502737217920037,0.21442819300873722,0.20565959451197896,0.16911972992472574,0.16051876076255445,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
173,0.25485671063635884,0.21372724505344753,0.20412691552822568,0.16768846925797717,0.15960065952399088,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
174,0.25937801223161977,0.21301479724595665,0.20261751460721913,0.1662883172183707,0.15870135869683372,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
175,0.2638347539042524,0.21229288783841146,0.20113196889447066,0.1649192802870942,0.15782110907577113,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
176,0.26822426741344146,0.21156344809003774,0.19967079598369633,0.16358134033018437,0.15696014818264006,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
177,0.2725441173879323,0.21082829547316403,0.19823444733144602,0.16227444726435455,0.15611869254310315,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
178,0.2767921285054812,0.21008912838955665,0.19682330168317116,0.16099851169379917,0.1552969297279919,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
179,0.2809664090269317,0.2093475224762291,0.19543765926691514,0.15975339837995572,0.15449501084996833,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
180,0.28506536719667463,0.20860492882640203,0.194077737900765,0.15853892154169286,0.15371304453446524,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
181,0.28908771619767654,0.20786267487592186,0.19274367235164147,0.15735484297970745,0.15295109359505268,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
182,0.2930324633586628,0.20712196903542332,0.19143551814947818,0.1562008738759762,0.1522091755804595,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
183,0.2968988808236409,0.2063839100294838,0.1901532605016146,0.15507668076099185,0.1514872678842688,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
184,0.3006864584594189,0.20564950104721494,0.18889682790900672,0.15398189542702262,0.15078531715733678,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
185,0.3043948454022726,0.2049196671679146,0.18766610860438732,0.15291612740804134,0.15010325141738406,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
186,0.3080237933742082,0.20419527242365776,0.18646096624897568,0.15187897617889834,0.14944099177426007,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
187,0.31157312082499883,0.20347713094707787,0.18528124987676584,0.1508700388594329,0.14879845949172454,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
188,0.3150427199862636,0.2027660056229812,0.1841267923446541,0.1498889084711424,0.1481755735749587,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
189,0.3184326279252145,0.2020625878869342,0.1829973917999402,0.1489351580216392,0.14757223436627182,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
190,0.32174317787399603,0.20136745371892226,0.18189277188569597,0.14800830687194358,0.14698828964944205,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
191,0.32497523883101215,0.2006809933324137,0.1808125185505839,0.1471077678401759,0.14642348144581444,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
192,0.32813053802762027,0.20000331602958268,0.17975599491975638,0.14623277655354783,0.14587737446949287,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
193,0.3312120377997795,0.1993341385392151,0.17872224192653682,0.14538230955819467,0.14534927217627375,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
194,0.33422430080521454,0.19867267637798508,0.17770988252239955,0.1445550056709828,0.1448381346234181,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
195,0.3371737266984834,0.1980175730479132,0.17671706078926067,0.1437491157872513,0.14434252367709147,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
196,0.3400684959454643,0.19736691627832756,0.17574145963696244,0.14296251634713558,0.1438606117921099,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
197,0.34291804984304863,0.1967183928186747,0.17478044203632698,0.14219282290333246,0.1433902923986171,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
198,0.34573201690430083,0.19606960930281886,0.17383133864688496,0.14143762264571924,0.14292941250027616,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
199,0.34851868220178417,0.19541855090794794,0.1728918549296661,0.14069480456984862,0.14247610739075325,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
200,0.3512833309733006,0.19476407882085398,0.17196050888816983,0.13996291559388607,0.14202916572378935,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
201,0.35402695537645196,0.194106319558541,0.1710369697793312,0.13924143736373404,0.14158831792194188,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
202,0.3567457837351095,0.19344680733699576,0.17012217724034703,0.13853088530281382,0.1411543463847339,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
203,0.359431871000305,0.19278830660040197,0.16921817965491517,0.13783267929307144,0.14072896345130648,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
204,0.3620746815374647,0.1921343345157978,0.16832771214190745,0.1371488016486666,0.14031447015616338,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
205,0.3646633256012037,0.19148848511470443,0.167453605171341,0.1364813158688508,0.13991326824389996,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
206,0.3671889437721722,0.19085370806149354,0.16659815767757258,0.1358318551419448,0.13952733534681688,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
207,0.36964667105890076,0.19023171490925092,0.16576262360904742,0.13520120237641906,0.1391577880463818,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
208,0.37203664554183175,0.18962267658640658,0.1649469508245073,0.13458907563228262,0.1388046514149718,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
209,0.37436368153105454,0.18902532961400162,0.1641498695249956,0.1339941988117842,0.13846692051816417,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
210,0.37663555818191424,0.18843750855961902,0.16336934014407506,0.1334146661437559,0.13814292697063585,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
211,0.37886038434143426,0.1878569671693944,0.16260323746526775,0.13284850015476962,0.13783091086913382,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
212,0.3810440261100571,0.18728218946119943,0.16185001180375258,0.13229419160278255,0.13752958102220833,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
213,0.3831887720765756,0.18671283180293555,0.16110902167599278,0.13175097157098853,0.13723840287350766,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
214,0.3852939346506035,0.18614957768111184,0.1603803600453305,0.13121866982926686,0.13695745779368726,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
215,0.38735802961833327,0.18559350393963903,0.15966427380484666,0.13069724034781632,0.13668695228936484,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
216,0.38938117625859575,0.18504535905157354,0.15896053620540573,0.130186247942093,0.136426680542332,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
217,0.3913661619516793,0.18450521511687942,0.15826818068074397,0.12968465074710547,0.136175791503592,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
218,0.39331743316900014,0.18397271037126922,0.15758578808904455,0.1291910367305163,0.1359330316401697,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
219,0.3952386259923916,0.18344769413844397,0.1569121657374794,0.12870418273376855,0.13569733139791637,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
220,0.3971302883241441,0.18293077739656585,0.15624698631944078,0.12822358208635865,0.1354683658734907,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
221,0.3989894510026639,0.18242329777545424,0.15559095437348933,0.12774958494820812,0.13524671190018453,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
222,0.4008115492940074,0.18192656552165354,0.15494536753579552,0.12728304033599358,0.13503347731255,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
223,0.40259357386600686,0.1814407553344843,0.15431135764560472,0.1268246719138796,0.13482964124002447,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
224,0.4043363993955091,0.1809640958302507,0.15368933283557343,0.12637461501923455,0.13463555691943235,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
225,0.4060447640510312,0.18049285070108606,0.15307900109761635,0.12593242884749464,0.1344509553027719,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
226,0.4077250762293064,0.18002206651458816,0.15247991436965194,0.1254975361149937,0.13427540677145972,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
227,0.40938284275738507,0.17954656424072127,0.1518920584740511,0.12506970210583834,0.13410883242200408,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
228,0.4110215287375897,0.17906163610773768,0.15131601771965356,0.12464916668228024,0.13395165075273885,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
229,0.4126428665574002,0.17856344038720925,0.1507527121719916,0.12423642810981891,0.1338045527735802,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
230,0.41424702967475163,0.17804955569182057,0.15020312342577452,0.12383202171725713,0.1336682694903961,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
231,0.4158316461133768,0.17751995990599953,0.14966828842890226,0.1234365245616715,0.13354358099004968,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
232,0.41739042248603525,0.1769781139216733,0.14914939399510377,0.12305064854788528,0.13343142104930236,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
233,0.41891272054108475,0.17643160776934233,0.14864767833457695,0.1226751791643527,0.1333328141906432,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
234,0.42038455310163,0.17589204935239353,0.14816408802124675,0.12231071570872977,0.13324859381600002,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
235,0.42179102857672923,0.1753740055876213,0.14769875257817353,0.1219572621454824,0.13317895111199354,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
236,0.4231205301335806,0.17489281091686576,0.14725024304999712,0.12161363773745597,0.13312277816210058,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
237,0.4243703433596125,0.1744614216737268,0.14681465855972572,0.12127673921319959,0.1330768371937354,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
238,0.42555201057680675,0.17408715987475226,0.1463848674384493,0.12094091814212896,0.1330350439678627,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
239,0.4266934702663087,0.17376966222325768,0.14595050116299504,0.12059796074373902,0.13298840560369957,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
240,0.4278347347740339,0.17350127297297385,0.14549943476659172,0.12023826960086864,0.1329262878855319,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
241,0.4290163211797239,0.17327002014176987,0.14502098389388776,0.11985343285855103,0.1328392419260675,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
242,0.4302651652772867,0.17306345700612455,0.14450971096004145,0.11943926539263972,0.1327224013639074,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
243,0.4315856915133592,0.1728710056668478,0.14396789861032597,0.11899772378869568,0.1325776804207713,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
244,0.43295984040961616,0.172684060207622,0.14340557381793514,0.11853678797804401,0.13241373758678254,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
245,0.434354077579709,0.1724948856134209,0.14283841979066403,0.11806861364290878,0.1322440033732972,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
246,0.43572982429102186,0.17229517594751392,0.1422845428674433,0.11760678780278874,0.13208366909123215,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
247,0.43705546557028235,0.17207392187522663,0.14176087028574136,0.11716336477424114,0.13194637749450838,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
248,0.43831902864379413,0.17181418883438165,0.14127963012988257,0.11674608754633654,0.13184106484560518,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
249,0.4395387912702066,0.17149020382837113,0.1408453838203367,0.11635620302462721,0.1317694180564585,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
250,0.4407658137698324,0.17106810991741028,0.14045356627068134,0.11598765829960644,0.13172485174246934,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
251,0.4420715390758008,0.1705132636702096,0.14009198727839706,0.11562884518357466,0.1316943647920179,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
252,0.4435195202981491,0.16980303823586232,0.13974604248214603,0.11526743905006452,0.13166395993377814,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
253,0.44513369280284104,0.16893883009879054,0.139405480905109,0.1148964495894661,0.1316255466037933,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
254,0.4468846552716031,0.16794981906149198,0.13906774745593917,0.11451726339704241,0.1315805148139233,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
255,0.44870328925412106,0.1668878777370307,0.13873483833679096,0.1141370766855294,0.13153691798652783,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
256,0.45050701957563755,0.16582053369338035,0.13840655276686759,0.11376305725265042,0.13150283671146415,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
257,0.452219484211928,0.1648252850449428,0.13807592522056086,0.11339797239453607,0.13148133312803237,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
258,0.45378236605887223,0.1639785824023506,0.13772970475861365,0.11303961158637837,0.13146973519378516,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
259,0.45516553655150177,0.16333532216877103,0.1373531367634568,0.11268338557435459,0.13146261894191588,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
260,0.45637019278365826,0.16291117013098322,0.13693645410254554,0.11232603620388894,0.13145614677892406,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
261,0.4574175902902503,0.16268547327153648,0.13647920742582717,0.11196746123686144,0.13145026777552452,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
262,0.45832976170049555,0.16262478844778233,0.1359898957353874,0.11160889827324234,0.1314466558430922,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
263,0.4591173361694427,0.1627073126626724,0.13548221322583942,0.11124902161060962,0.13144411633143602,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
264,0.45978123121823117,0.16292794598583604,0.13497232049301813,0.11088214187828621,0.13143636042462853,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
265,0.4603215386708608,0.16327954063406647,0.13448073521543008,0.11050192629993358,0.1314162591797091,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
266,0.46074626840122845,0.163726381038721,0.1340357601175968,0.11010800547432475,0.13138358496812888,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
267,0.4610736734038889,0.16419956569124977,0.1336709256406294,0.10970819964487132,0.1313476356193605,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
268,0.4613219776251946,0.16462799269706024,0.13341508346003975,0.10931360943233376,0.1313213367853717,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
269,0.46149836442275866,0.16497783167555027,0.1332812384908658,0.1089308072120579,0.13131175819876725,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
270,0.4616062987292681,0.16526129850666624,0.1332605703988321,0.1085573328751213,0.13131449949011192,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
271,0.46166078497458063,0.1655091706674263,0.13332638569938537,0.10818549950448118,0.13131815915412648,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
272,0.46169070941356644,0.16573549664382395,0.13344588862164317,0.10781190453779367,0.13131600078317285,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
273,0.4617304283878722,0.16592622421197734,0.1335891747812125,0.10744208038038111,0.13131209223855667,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
274,0.461813274295498,0.16606030732859647,0.13372734441054612,0.1070844617158378,0.13131461224952157,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
275,0.4619696090117935,0.1661383861765874,0.13382499830319208,0.10674146623428817,0.1313255402741388,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
276,0.46222182906526504,0.16618791204690372,0.1338403001397895,0.10640919958967639,0.13134075915836524,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
277,0.46257622893975614,0.16624818712128858,0.1337345866798994,0.10608333536179734,0.13135766189725867,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
278,0.4630156373502724,0.1663608219524995,0.13348298146564516,0.10576184173470297,0.13137871749688007,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
279,0.4635136011119647,0.16656003263724686,0.13307708097189574,0.10544185249637154,0.1314074327825211,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
280,0.4640694558090078,0.1668485157465071,0.13252090986338821,0.1051168852823779,0.13144423329871893,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
281,0.46471138453966415,0.16718607149984666,0.1318319141870364,0.10478060767393618,0.13149002209951663,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
282,0.4654662509257708,0.16750258539488633,0.13104983621271463,0.10443119189748881,0.13155013556913944,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
283,0.4663444774770353,0.16771007394004506,0.13024481680213737,0.10406987187988061,0.13163075990090164,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
284,0.46732419490895316,0.16772398902613295,0.12951567655174864,0.10370013818252505,0.1317360013306401,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
285,0.46833941561864695,0.16750273974716368,0.1289626725754489,0.10332828009383255,0.13186689196490786,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
286,0.4693385877692351,0.16704992482053732,0.12863613765672952,0.10295964381602472,0.13201570593747342,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
287,0.47038346498205114,0.16635833591178448,0.12850566182746523,0.1025931700523694,0.13215936722632973,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
288,0.47166545799821546,0.1653806403675334,0.12848525283979445,0.10221510227915151,0.13225354651530533,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
289,0.47335767954479935,0.16407631287323315,0.12850416033153939,0.10181040379751151,0.1322514434529167,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
290,0.4754321727859206,0.1624856996187928,0.12855468074514695,0.10138696613150187,0.13214048071863777,650,0.01,2.5e-05,100,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3,0.85,0.5,NULL,0.03
