,lightspeed00::Probabilities::Post,lightspeed00::Probabilities::3rdStair,lightspeed00::Probabilities::2ndStair,lightspeed00::Probabilities::1stStair,lightspeed00::Probabilities::Pre,lightspeed00::FrameCount,lightspeed00::SpaceStep,lightspeed00::TimeStep,lightspeed00::PointCount,lightspeed00::RegionLength::Post,lightspeed00::RegionLength::3rdStair,lightspeed00::RegionLength::2ndStair,lightspeed00::RegionLength::1stStair,lightspeed00::RegionLength::Pre
137,0.5374500885444837,0.16047098520022482,0.1239174341192673,0.09598019662305954,0.0821812955129648,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
138,0.5307076475416215,0.1659118783126649,0.12743322628431786,0.0942194583715459,0.08172778948984975,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
139,0.5278282747111073,0.16948136943372916,0.12961918225048383,0.09232413026945026,0.08074704333522947,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
140,0.5275063260195014,0.17155883095443944,0.13013908986389108,0.09188589397727998,0.07890985918488817,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
141,0.5256499595639177,0.1728203330949912,0.13186748507535268,0.09170696147449789,0.07795526079124049,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
142,0.5214398076283716,0.17418725577327465,0.13462160861657724,0.09205488539239752,0.0776964425893789,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
143,0.5170110180760824,0.17730675992185485,0.13634708290057923,0.09157619229605798,0.07775894680542561,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
144,0.5153747788539156,0.17975129458522027,0.1369957149141792,0.09092453789203686,0.07695367375464805,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
145,0.5164285840034518,0.18138662751422988,0.1365258189153773,0.08931161322620346,0.07634735634073782,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
146,0.517469020575015,0.18071469165972479,0.13778084726855377,0.08808113461453333,0.0759543058821732,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
147,0.5145683008545962,0.1836608635934301,0.14062331776734696,0.08679319487505925,0.07435432290956759,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
148,0.5087344867890811,0.1893707736022299,0.14308975736372354,0.08597960356251415,0.07282537868245138,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
149,0.5055919308800394,0.19256447952733108,0.1462248290745971,0.08411236125202354,0.07150639926600907,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
150,0.5067585062965514,0.1935031436692056,0.14636634033651122,0.08272159816418878,0.070650411533543,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
151,0.5059491863551984,0.1930856258041523,0.15004370936868588,0.0812000683672989,0.06972141010466448,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
152,0.5007754853827442,0.1919783762600337,0.15760372984050797,0.0811917680627301,0.068450640453984,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
153,0.4972310989999385,0.1909014445473341,0.16336849230548323,0.08095579957494567,0.06754316457229854,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
154,0.4915379827997063,0.1895417818362713,0.1701749208068084,0.08158469365192629,0.06716062090528785,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
155,0.48379413519712683,0.1890881229362731,0.17671012669290834,0.08345086670984878,0.06695674846384311,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
156,0.47851147614027656,0.18886828551385926,0.180153618508132,0.08596420958260313,0.06650241025512903,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
157,0.47457741978400086,0.18932694583488008,0.180912038409408,0.08979413467962426,0.06538946129208671,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
158,0.46986151339881055,0.19121684050755547,0.1812954778100339,0.09292352581916,0.06470264246444006,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
159,0.4655171764705205,0.1914797756136539,0.18213782489106828,0.09639937521958697,0.0644658478051705,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
160,0.46414613852421,0.18917600309659233,0.18210120532822682,0.10095073545435393,0.06362591759661693,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
161,0.4606121480550299,0.18615671387116237,0.18447254488610637,0.10627941781739825,0.06247917537030309,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
162,0.457189241232562,0.18278363458386776,0.18774987457512746,0.11029381764724058,0.06198343196120226,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
163,0.45920926860165784,0.1771094521340912,0.18871178069635045,0.11344348555561168,0.06152601301228891,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
164,0.46000400867494967,0.17274024362429816,0.18933009047045496,0.11619103616816397,0.061734621062133344,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
165,0.4565563228769107,0.17102323625057206,0.18957265970784087,0.12017173184525393,0.06267604931942244,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
166,0.45011407259052766,0.17165378720037142,0.1908909661803576,0.12444060254215794,0.06290057148658529,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
167,0.44550252077323077,0.1722784930105232,0.19035850838200377,0.12866492808595362,0.06319554974828842,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
168,0.4437508462962827,0.17011631694030524,0.1889071077152902,0.13370331823195591,0.06352241081616583,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
169,0.44037878465687325,0.16771943281057175,0.1875244657971615,0.13981748587046375,0.06455983086492988,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
170,0.4364697055573505,0.16664449554198246,0.18472252229115352,0.14446991858715444,0.06769335802235917,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
171,0.43267998088951,0.16533918990288535,0.182893114098897,0.14822576041644456,0.0708619546922632,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
172,0.43260457888990256,0.16184602443759327,0.18146515836728994,0.14981946670127835,0.07426477160393583,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
173,0.42852988575839207,0.1613757184738187,0.1801299646403254,0.151906545051805,0.07805788607565885,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
174,0.4229841045252783,0.1622602267135549,0.17915469401512382,0.15472741854296962,0.08087355620307352,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
175,0.4199356441354793,0.1607140436538081,0.1779623827528372,0.15651651406805792,0.08487141538981759,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
176,0.4162971942930752,0.16170074192267794,0.17490886133177658,0.15786333586424448,0.0892298665882258,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
177,0.411870346212024,0.16404385996135953,0.17090251712905521,0.1588371664667484,0.09434611023081271,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
178,0.4051584716351764,0.16628311930061546,0.1686402401209773,0.15937491259957,0.10054325634366083,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
179,0.3992170953682305,0.1657708465066434,0.1675255309814092,0.1604076429930962,0.10707888415062068,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
180,0.3956665858166148,0.1627094638071015,0.16757820527533587,0.15931349722248198,0.11473224787846602,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
181,0.3921812917441369,0.1603311981424645,0.16734193829181712,0.15768030398688473,0.12246526783469665,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
182,0.3859695016925846,0.15878967710713787,0.16757075315598166,0.15645995071938895,0.13121011732490706,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
183,0.38192771153434396,0.15360213536650127,0.16817148978358093,0.15615766885178667,0.14014099446378717,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
184,0.37889229283631815,0.1506484588569912,0.16680090358144262,0.1541771283847689,0.14948121634047912,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
185,0.37372622870835415,0.15022854330539934,0.1638671026756787,0.15256865194234365,0.15960947336822423,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
186,0.3699797090101549,0.1494922753922963,0.16023919694058447,0.15068917773913879,0.16959964091782545,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
187,0.3630996992002152,0.15002183553420184,0.15847475456603446,0.1491603961399699,0.17924331455957843,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
188,0.35700575517155914,0.15289163673656953,0.1554843372961619,0.1475939858372983,0.18702428495841109,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
189,0.3523768762536037,0.15379331364718588,0.15515702316653668,0.14563517333516596,0.19303761359750776,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
190,0.3490483006054087,0.15270609919677205,0.15666737574422038,0.14452116986807587,0.1970570545855229,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
191,0.3474371491966657,0.1482239294500626,0.15945410909283225,0.14415904838935148,0.20072576387108798,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
192,0.3451012974669066,0.1447638298924989,0.16210597087126594,0.14330537362621754,0.204723528143111,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
193,0.34375597004112,0.14222136925505574,0.1637589493089776,0.14189099883268422,0.2083727125621624,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
194,0.3400844202110467,0.14274815878917144,0.16416507770742497,0.14080079938621906,0.21220154390613777,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
195,0.3337533343349904,0.1415666889576102,0.1652389219417535,0.14231500514161213,0.21712604962403398,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
196,0.32822009950749115,0.14120169581181077,0.16432688839765933,0.14464191119019923,0.22160940509283936,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
197,0.32138006123293705,0.14086516595532889,0.16313694302267226,0.14784934707576583,0.22676848271329592,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
198,0.31781867517244744,0.13941788705041205,0.15982446767507616,0.1502264878541982,0.23271248224786623,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
199,0.3151499181274762,0.137338554890534,0.15859848431297152,0.15102489710347186,0.23788814556554624,200,0.02,0.0001,50,0.3,0.13333333333333333,0.13333333333333333,0.13333333333333333,0.3
