,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,backend
292,0.6230773457075568,0.16697028502549946,0.2099523692669437,1.0,0.0073,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
293,0.6256254873934307,0.16580510851777422,0.20856940408879499,0.9999999999999999,0.007325000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
294,0.6281510943892462,0.16465309585247914,0.20719580975827478,1.0000000000000002,0.007350000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
295,0.6306543003802214,0.1635140798096256,0.2058316198101531,1.0,0.0073750000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
296,0.6331352350220111,0.16238789522061955,0.2044768697573693,1.0,0.0074,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
297,0.6355940233779802,0.16127438181930026,0.20313159480271947,1.0,0.007425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
298,0.6380307872680294,0.1601733861068014,0.20179582662516896,0.9999999999999998,0.00745,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
299,0.6404456480023806,0.15908476158015802,0.20046959041746143,1.0,0.007475000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
300,0.6428387295238812,0.15800836726856243,0.19915290320755646,1.0,0.007500000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
301,0.6452101608624938,0.15694406512683906,0.19784577401066694,0.9999999999999998,0.0075250000000000004,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
302,0.6475600770493882,0.15589171723881598,0.19654820571179576,1.0,0.00755,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
303,0.6498886181629747,0.15485118383906973,0.19526019799795558,1.0,0.007575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
304,0.6521959268117014,0.15382232284984304,0.19398175033845558,1.0,0.0076,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
305,0.6544821448867255,0.15280499106769266,0.1927128640455818,0.9999999999999999,0.007625000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
306,0.6567474106625381,0.15179904653196005,0.19145354280550186,1.0,0.0076500000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
307,0.6589918572035159,0.15080435118489527,0.19020379161158868,1.0,0.007675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
308,0.6612156125944024,0.14982077283863657,0.18896361456696084,0.9999999999999999,0.0077,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
309,0.6634188019053848,0.14884818572379388,0.1877330123708214,1.0,0.007725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
310,0.6656015502310205,0.14788646941129388,0.18651198035768576,1.0000000000000002,0.00775,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
311,0.6677639857933946,0.14693550648828646,0.185300507718319,1.0,0.007775000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
312,0.6699062420867017,0.14599517981815827,0.1840985780951401,1.0,0.0078000000000000005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
313,0.6720284583673348,0.14506537035955525,0.18290617127310993,1.0,0.007825,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
314,0.6741307783513923,0.1441459563069936,0.18172326534161415,1.0,0.007850000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
315,0.6762133475806335,0.14323681382815262,0.1805498385912138,0.9999999999999998,0.007875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
316,0.6782763103539053,0.14233781909393967,0.17938587055215505,1.0,0.0079,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
317,0.6803198072485981,0.14144885083842154,0.17823134191298035,1.0,0.007925,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
318,0.6823439740392999,0.14056979250791668,0.17708623345278338,1.0,0.00795,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
319,0.6843489423379561,0.13970053322013756,0.1759505244419066,1.0000000000000002,0.007975000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
320,0.6863348416956835,0.13884096719463707,0.17482419110967948,1.0,0.008,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
321,0.688301802415929,0.13799099187572011,0.17370720570835096,1.0,0.008025000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
322,0.6902499580963634,0.13715050544378438,0.1725995364598523,1.0,0.00805,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
323,0.6921794470216929,0.1363194046253588,0.17150114835294836,1.0,0.008075,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
324,0.6940904119341071,0.13549758358884714,0.1704120044770455,0.9999999999999998,0.0081,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
325,0.6959829982695701,0.13468493430377732,0.16933206742665255,1.0,0.008125,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
326,0.6978573514704045,0.13388134820267633,0.1682613003269193,1.0000000000000002,0.008150000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
327,0.6997136142898506,0.13308671851440523,0.16719966719574414,0.9999999999999999,0.008175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
328,0.7015519249932993,0.13230094240310883,0.1661471326035919,1.0,0.0082,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
329,0.7033724170421339,0.1315239221291352,0.16510366082873074,0.9999999999999999,0.008225,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
330,0.7051752203297788,0.13075556481620754,0.16406921485401368,1.0,0.00825,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
331,0.7069604635025218,0.1299957809276303,0.16304375556984796,1.0,0.008275000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
332,0.7087282765261981,0.12924448203018726,0.16202724144361458,0.9999999999999999,0.0083,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
333,0.7104787925841092,0.1285015786794129,0.16101962873647785,0.9999999999999999,0.008325,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
334,0.7122121486368753,0.12776697920155491,0.16002087216156988,1.0000000000000002,0.00835,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
335,0.7139284844518226,0.12704058980366986,0.15903092574450764,1.0,0.008375,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
336,0.7156279404489612,0.12632231594629997,0.1580497436047389,1.0,0.008400000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
337,0.7173106551260776,0.12561206444636927,0.15707728042755317,1.0,0.008425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
338,0.7189767629758708,0.12490974550981064,0.1561134915143187,1.0000000000000002,0.008450000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
339,0.7206263936421275,0.12421527392095444,0.15515833243691793,0.9999999999999999,0.008475,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
340,0.7222596726350122,0.12352856892982526,0.15421175843516258,1.0,0.0085,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
341,0.723876723383925,0.12284955286362509,0.15327372375245027,1.0000000000000004,0.008525,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
342,0.7254776699390892,0.12217814896290988,0.15234418109800077,0.9999999999999999,0.00855,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
343,0.7270626394039595,0.1215142792284328,0.15142308136760751,0.9999999999999999,0.008575000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
344,0.728631763267947,0.1208578630577896,0.15051037367426354,1.0000000000000002,0.0086,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
345,0.7301851771790032,0.12020881715992926,0.14960600566106758,1.0,0.008625,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
346,0.7317230192187393,0.11956705677107363,0.14870992401018715,1.0,0.00865,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
347,0.7332454272415941,0.11893249772678784,0.1478220750316182,1.0000000000000002,0.008675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
348,0.7347525361475311,0.11830505863995003,0.14694240521251872,0.9999999999999999,0.008700000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
349,0.7362444759724476,0.11768466240289027,0.1460708616246623,1.0000000000000002,0.008725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
350,0.7377213713986424,0.11707123648499902,0.14520739211635852,1.0,0.00875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
351,0.7391833428086035,0.11646471193945078,0.1443519452519457,1.0,0.008775,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
352,0.7406305084967116,0.11586502149758807,0.1435044700057003,1.0,0.0088,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
353,0.742062987289515,0.11527209744469596,0.14266491526578873,0.9999999999999998,0.008825000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
354,0.7434809007234686,0.11468587002586032,0.14183322925067102,0.9999999999999999,0.00885,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
355,0.7448843741124159,0.11410626691475792,0.14100935897282618,1.0,0.008875000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
356,0.7462735362324376,0.1135332138782796,0.1401932498892826,0.9999999999999999,0.0089,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
357,0.7476485178186868,0.11296663633476445,0.13938484584654862,0.9999999999999999,0.008925,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
358,0.7490094494474049,0.11240646119205334,0.13858408936054176,1.0,0.00895,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
359,0.75035645953975,0.11185261827638295,0.13779092218386704,1.0,0.008975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
360,0.7516896731239217,0.11130504084824085,0.13700528602783738,0.9999999999999999,0.009000000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
361,0.7530092116764038,0.11076366507008861,0.13622712325350744,0.9999999999999999,0.009025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
362,0.754315193957184,0.11022842869628083,0.13545637734653507,0.9999999999999999,0.00905,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
363,0.7556077374094455,0.10969926954075032,0.13469299304980403,1.0,0.009075,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
364,0.7568869595321175,0.10917612433875501,0.13393691612912745,1.0,0.0091,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
365,0.7581529787020503,0.10865892843978589,0.13318809285816371,0.9999999999999999,0.009125000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
366,0.759405914184921,0.10814761642375229,0.13244646939132682,1.0,0.00915,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
367,0.7606458854243996,0.10764212335620847,0.13171199121939178,0.9999999999999999,0.009175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
368,0.7618730109999896,0.10714238613728953,0.1309846028627207,0.9999999999999999,0.0092,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
369,0.7630874077762447,0.10664834435760917,0.1302642478661461,1.0,0.009225,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
370,0.7642891906768466,0.10615994027178953,0.12955086905136395,1.0,0.009250000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
371,0.7654784732426021,0.10567711785924559,0.12884440889815235,1.0,0.009275,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
372,0.7666553687843166,0.10519982131891509,0.12814480989676827,1.0,0.009300000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
373,0.7678199916605717,0.10472799358955802,0.12745201474987009,0.9999999999999998,0.009325,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
374,0.768972458111519,0.10426157550268486,0.12676596638579593,0.9999999999999999,0.00935,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
375,0.7701128862093669,0.10380050595173933,0.12608660783889378,1.0,0.009375,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
376,0.7712413948055951,0.10334472307889818,0.12541388211550686,1.0,0.0094,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
377,0.7723581017515329,0.10289416608091477,0.12474773216755251,1.0000000000000002,0.009425000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
378,0.7734631219934216,0.10244877697096133,0.12408810103561717,1.0,0.00945,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
379,0.7745565662635631,0.10200850161230095,0.12343493212413605,1.0,0.009475,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
380,0.7756385409441904,0.10157328957939206,0.12278816947641746,0.9999999999999999,0.0095,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
381,0.7767091493074766,0.10114309281890249,0.12214775787362077,0.9999999999999998,0.009525,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
382,0.7777684938583803,0.10071786352347326,0.12151364261814646,1.0,0.009550000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
383,0.7788166790940281,0.100297551931681,0.12088576897429092,1.0,0.009575,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
384,0.7798538137944461,0.09988210481670785,0.12026408138884596,0.9999999999999999,0.009600000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
385,0.7808800120564071,0.0994714652020751,0.1196485227415181,1.0000000000000004,0.009625,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
386,0.7818953926581118,0.09906557342056255,0.11903903392132556,0.9999999999999999,0.00965,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
387,0.782900076882236,0.0986643691595625,0.11843555395820145,1.0,0.009675000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
388,0.783894185449037,0.09826779378257648,0.11783802076838643,0.9999999999999999,0.0097,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
389,0.7848778355367618,0.09787579211295343,0.11724637235028466,0.9999999999999999,0.009725000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
390,0.7858511388736987,0.09748831305223211,0.11666054807406925,1.0,0.00975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
391,0.7868142015637865,0.09710530881407882,0.1160804896221348,1.0,0.009775,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
392,0.7877671257578612,0.09672673303756758,0.11550614120457114,1.0,0.0098,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
393,0.7887100126853969,0.09635253842858284,0.11493744888602032,1.0,0.009825,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
394,0.7896429661145483,0.09598267473191312,0.11437435915353854,1.0,0.009850000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
395,0.7905660951616746,0.09561708770868689,0.11381681712963836,0.9999999999999999,0.009875,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
396,0.7914795155774582,0.09525571943266474,0.11326476498987705,1.0,0.0099,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
397,0.7923833491288587,0.094898509755637,0.1127181411155045,1.0000000000000002,0.009925,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
398,0.7932777213095996,0.09454539839449475,0.11217688029590561,0.9999999999999999,0.00995,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
399,0.7941627581404324,0.09419632690253281,0.11164091495703493,1.0,0.009975000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
400,0.7950385830892436,0.09385123986745945,0.11111017704329705,1.0,0.01,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
401,0.7959053150664573,0.09351008498909276,0.11058459994445002,1.0000000000000002,0.010025000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
402,0.7967630680654337,0.09317281210934113,0.11006411982522535,1.0000000000000002,0.01005,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
403,0.7976119524546752,0.09283937164108141,0.10954867590424335,1.0,0.010075,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
404,0.7984520773783924,0.09250971303923113,0.10903820958237652,1.0,0.010100000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
405,0.7992835533674373,0.0921837839123972,0.1085326627201656,1.0,0.010125,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
406,0.8001064942185865,0.09186153011113514,0.1080319756702785,1.0000000000000002,0.010150000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
407,0.8009210174731796,0.09154289675273097,0.10753608577408956,1.0,0.010175,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
408,0.8017272433130305,0.0912278297970312,0.10704492688993812,0.9999999999999998,0.0102,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
409,0.8025252922185782,0.09091627760225075,0.10655843017917108,1.0,0.010225,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
410,0.8033152821208863,0.09060819192708938,0.10607652595202437,1.0,0.01025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
411,0.8040973259005054,0.09030352808131671,0.10559914601817798,1.0000000000000002,0.010275000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
412,0.8048715299126381,0.09000224426326117,0.10512622582410074,1.0,0.0103,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
413,0.8056379938214427,0.08970430042859268,0.10465770574996458,1.0,0.010325,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
414,0.8063968115534761,0.08940965719567576,0.10419353125084828,1.0000000000000002,0.01035,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
415,0.8071480728010276,0.08911827525081044,0.10373365194816186,0.9999999999999999,0.010375,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
416,0.807891864351951,0.08883011549217934,0.10327802015586984,1.0000000000000002,0.010400000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
417,0.8086282706390686,0.08854513983589318,0.1028265895250382,1.0,0.010425,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
418,0.8093573732348975,0.08826331232845049,0.10237931443665184,0.9999999999999999,0.010450000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
419,0.8100792494366793,0.08798460007827588,0.10193615048504485,1.0,0.010475,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
420,0.8107939704388658,0.0877089735845149,0.10149705597661922,0.9999999999999999,0.0105,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
421,0.8115015997526354,0.08743640627453403,0.10106199397283058,1.0,0.010525000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
422,0.8122021924537491,0.08716687336907504,0.10063093417717582,1.0,0.01055,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
423,0.812895795557042,0.08690035045605879,0.10020385398689921,1.0,0.010575000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
424,0.8135824494368268,0.0866368122695074,0.09978073829366585,1.0,0.0106,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
425,0.8142621898790888,0.08637623209357784,0.09936157802733345,1.0000000000000002,0.010625,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
426,0.8149350501843985,0.08611858197174031,0.09894636784386139,1.0000000000000002,0.01065,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
427,0.8156010627943884,0.08586383359091238,0.0985351036146992,1.0,0.010675,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
428,0.8162602601587131,0.08561195945192851,0.09812778038935836,1.0,0.010700000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
429,0.8169126748931306,0.0853629338325335,0.09772439127433587,0.9999999999999999,0.010725,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
430,0.8175583395726916,0.0851167331372348,0.0973249272900735,0.9999999999999999,0.010750000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
431,0.8181972866458734,0.08487333547420774,0.09692937787991901,1.0000000000000002,0.010775,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
432,0.8188295488937921,0.08463271960756667,0.09653773149864107,0.9999999999999999,0.0108,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
433,0.8194551606197652,0.08439486368523406,0.09614997569500068,1.0,0.010825000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
434,0.820074159434225,0.08415974424064851,0.09576609632512655,1.0,0.01085,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
435,0.8206865882268609,0.08392733587051653,0.09538607590262263,1.0,0.010875000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
436,0.8212924968017307,0.08369761173541183,0.09500989146285739,0.9999999999999999,0.0109,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
437,0.8218919427395647,0.08347054471349362,0.09463751254694154,0.9999999999999998,0.010925,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
438,0.8224849913125324,0.08324610878343258,0.0942688999040351,1.0,0.01095,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
439,0.8230717146131813,0.08302428011960519,0.0939040052672134,0.9999999999999999,0.010975,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
440,0.8236521903457744,0.08280503748583914,0.09354277216838662,1.0000000000000002,0.011000000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
441,0.8242265008560562,0.08258836177297459,0.09318513737096946,1.0000000000000002,0.011025,0.01,2.5e-05,1.0,100,0.5,0.1,0,0.8,0.5,0.05,47.12388980384689,numpy
