,Post-Barrier-Probabilities,Pre-Barrier-Probabilities,Intra-Barrier-Probabilities,Total-Probability,Time,spatialStep,temporalStep,courantNumber,pointCount,barrierStart,barrierWidth,potentialHeight,packetStartX,packetStartY,packetStandardDeviation,packetWaveNumber,constantStairwellLengthRatios,constantStairwellPotentialRatios,backend
23,1.0051990883345073e-07,0.9997736574196519,0.00022624206043938064,1.0,0.000575,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
24,1.229080814001947e-07,0.9997531370925405,0.0002467399993780762,1.0,0.0006000000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
25,1.471277209883568e-07,0.9997278805128682,0.0002719723594108173,1.0,0.000625,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
26,1.727965810192457e-07,0.9996955367787661,0.00030429042465274296,0.9999999999999999,0.0006500000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
27,1.9954320730740526e-07,0.9996534851963764,0.00034631526041617976,0.9999999999999999,0.000675,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
28,2.2694990148639524e-07,0.9995992844555052,0.00040048859459315374,0.9999999999999998,0.0007,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
29,2.5455993293548483e-07,0.9995310002470235,0.00046874519304362147,1.0,0.0007250000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
30,2.8212972251142483e-07,0.9994469946251278,0.0005527232451496591,0.9999999999999999,0.00075,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
31,3.093848163007681e-07,0.9993462655062227,0.000653425108961125,1.0000000000000002,0.0007750000000000001,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
32,3.360099060674038e-07,0.999228276755096,0.0007713872349975667,0.9999999999999996,0.0008,0.01,2.5e-05,1.0,100,0.5,0.1,20000,0.8,0.5,0.05,47.12388980384689,"[0.2857142857142857, 0.14285714285714285, 0.14285714285714285, 0.14285714285714285, 0.2857142857142857]","[0, 0.3333333333333333, 0.6666666666666666, 1, 0]",numpy
